DateTime|Occupied|Target|Move|RA|Dec|ExposureTime|#Exposure|Filter|Description
2023-07-07T05:02:00.000|1|C9DUKP2|1|245.497|16.013|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0502, RA: 16:21:59.4, DEC: 16:00:46.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:03:00.000|1|C9DUKP2|1|245.499|16.011|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0503, RA: 16:21:59.76, DEC: 16:00:39.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:04:00.000|1|C9DUKP2|1|245.502|16.009|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0504, RA: 16:22:00.48, DEC: 16:00:32.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:05:00.000|1|C9DUKP2|1|245.503|16.007|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0505, RA: 16:22:00.84, DEC: 16:00:25.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:06:00.000|1|C9DUKP2|1|245.505|16.005|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0506, RA: 16:22:01.2, DEC: 16:00:18, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:07:00.000|1|C9DUKP2|1|245.506|16.003|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0507, RA: 16:22:01.56, DEC: 16:00:10.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:08:00.000|1|C9DUKP2|1|245.508|16.001|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0508, RA: 16:22:01.92, DEC: 16:00:03.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:09:00.000|1|C9DUKP2|1|245.509|15.998|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0509, RA: 16:22:02.28, DEC: 15:59:52.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:10:00.000|1|C9DUKP2|1|245.512|15.996|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0510, RA: 16:22:03, DEC: 15:59:45.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:11:00.000|1|C9DUKP2|1|245.514|15.994|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0511, RA: 16:22:03.36, DEC: 15:59:38.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:12:00.000|1|C9DUKP2|1|245.515|15.992|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0512, RA: 16:22:03.72, DEC: 15:59:31.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:13:00.000|1|C9DUKP2|1|245.517|15.99|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0513, RA: 16:22:04.08, DEC: 15:59:24, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:14:00.000|1|C9DUKP2|1|245.518|15.988|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0514, RA: 16:22:04.44, DEC: 15:59:16.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:15:00.000|1|C9DUKP2|1|245.52|15.986|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0515, RA: 16:22:04.8, DEC: 15:59:09.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:16:00.000|1|C9DUKP2|1|245.523|15.983|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0516, RA: 16:22:05.52, DEC: 15:58:58.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:17:00.000|1|C9DUKP2|1|245.524|15.981|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0517, RA: 16:22:05.88, DEC: 15:58:51.6, dRA: 6.6, dDEC: -7.8'
